duration,tempo,mfcc_mean,spectral_centroid_mean,zcr_mean,url,views
211.2087074829932,117.45383522727273,"[-213.65557861328125, 80.9607925415039, 0.34171468019485474, 23.879789352416992, 4.9305877685546875, 12.031890869140625, 4.070513725280762, 4.261346340179443, -0.952736496925354, -1.502314805984497, -4.72060489654541, 2.091780185699463, -1.3244552612304688]",2214.126036837105,0.11447436447852168,https://www.youtube.com/watch?v=qC3kGaTBW7s,155769531
208.79383219954647,151.99908088235293,"[-212.1247100830078, 57.83928298950195, -13.39423942565918, 17.019826889038086, -11.167536735534668, 7.831024646759033, -3.520139694213867, -0.5350610017776489, -0.14101502299308777, -3.903404474258423, -3.089216947555542, -0.8957522511482239, -0.6832110285758972]",2752.3337275127155,0.1516619702979876,https://www.youtube.com/watch?v=stMZrWNXTKI,154084485
208.56163265306122,103.359375,"[-238.6409149169922, 86.83448791503906, 3.2914135456085205, 16.582365036010742, -1.8353424072265625, 12.334576606750488, 2.4187779426574707, -1.2678098678588867, -1.108211874961853, 0.5178772807121277, -4.576469898223877, 3.039903402328491, -1.3328964710235596]",2131.4188453907295,0.11894259142801858,https://www.youtube.com/watch?v=QXMHKfTtah4,146687314
208.46875283446713,112.34714673913044,"[-224.07754516601562, 66.9775161743164, -10.836362838745117, 16.90399742126465, -15.851818084716797, -3.1514155864715576, -15.805251121520996, -7.416413307189941, -11.975503921508789, -10.363924980163574, -8.673230171203613, -5.860621452331543, -2.2334742546081543]",2574.572531046044,0.13849084812790247,https://www.youtube.com/watch?v=WKXXoPXQHjk,130466100
197.27673469387756,117.45383522727273,"[-214.34771728515625, 69.56394958496094, -5.682672500610352, 23.24528694152832, -3.65639328956604, 3.7567734718322754, -3.698497772216797, 0.18632975220680237, -5.657430648803711, -4.013738632202148, -8.098880767822266, -4.001184463500977, -7.340219974517822]",2642.8993786933734,0.15827493106617646,https://www.youtube.com/watch?v=0PNiZflV2JQ,129794622
199.2736507936508,99.38401442307692,"[-207.43643188476562, 70.29566192626953, -15.052014350891113, 17.081777572631836, -11.731579780578613, 4.393692970275879, -5.136928558349609, -2.880398750305176, -8.456249237060547, -5.683680057525635, -2.8712642192840576, -0.22174181044101715, -4.605653762817383]",2604.04686125113,0.14893693008659056,https://www.youtube.com/watch?v=Vk24cZJQTwE,127948256
180.79056689342403,89.10290948275862,"[-234.4403533935547, 63.67085266113281, -15.623072624206543, 12.05502986907959, -10.54108715057373, -3.4700748920440674, -13.472599983215332, 0.1839694082736969, -13.88566780090332, -6.931497573852539, -6.898580551147461, -8.373862266540527, -4.03861141204834]",2629.2252043178196,0.13667793392027863,https://www.youtube.com/watch?v=78rSZ9iEQeo,122691614
205.12507936507936,86.1328125,"[-222.79844665527344, 69.57227325439453, -14.72400188446045, 26.04546356201172, -15.472535133361816, 6.123312950134277, -3.0472898483276367, -5.449790000915527, 2.1859114170074463, -10.065712928771973, -0.8259434103965759, -1.7895020246505737, -2.5739355087280273]",2665.5537570844826,0.15218823317772834,https://www.youtube.com/watch?v=oiKji3JjkgY,121255300
202.94240362811792,112.34714673913044,"[-249.0005340576172, 67.8737564086914, -14.727598190307617, 22.253873825073242, -14.995440483093262, -3.1416513919830322, -13.4859037399292, -12.981895446777344, -13.12703800201416, -15.278718948364258, -12.936585426330566, -5.3509063720703125, -6.454545021057129]",2275.346089503713,0.12222280590895898,https://www.youtube.com/watch?v=RLRsSeEPgJY,116923685
4898.574512471655,117.45383522727273,"[-234.29266357421875, 60.511138916015625, -3.5233194828033447, 24.941686630249023, -3.305091619491577, 3.4987070560455322, -3.368330717086792, 1.4718681573867798, -3.6959621906280518, 0.19926032423973083, -0.017384767532348633, -0.2244715541601181, 0.6340493559837341]",2654.2198144508493,0.14744015153347523,https://www.youtube.com/watch?v=FDMgufO6kQ0,107197697
3161.3039455782314,112.34714673913044,"[-267.83184814453125, 66.43892669677734, -13.293709754943848, 21.256961822509766, -14.2511568069458, -3.4082772731781006, -12.931981086730957, -13.034363746643066, -12.769153594970703, -15.22862434387207, -12.604391098022461, -5.336293697357178, -6.1560468673706055]",2275.996473564399,0.12198735759723298,https://www.youtube.com/watch?v=ouytzhjWSSY,100308490
2475.572244897959,117.45383522727273,"[-176.76393127441406, 79.6239242553711, -11.962148666381836, 22.11391830444336, -7.068143367767334, 8.24429988861084, -2.954643964767456, 2.0708577632904053, -1.6720545291900635, -2.7171149253845215, -4.644911766052246, 2.5177807807922363, -3.946108341217041]",2488.2349007335715,0.13491339432565788,https://www.youtube.com/watch?v=AzvZEbYMqtw,94727771
193.37578231292517,129.19921875,"[-197.00509643554688, 50.39131546020508, -15.925975799560547, 21.570159912109375, -4.703438758850098, 5.480382442474365, -7.1098713874816895, 5.840768814086914, -3.9252350330352783, -4.465090751647949, 0.04565026983618736, 2.0808498859405518, -1.8000190258026123]",2942.870863565078,0.17224347849748453,https://www.youtube.com/watch?v=gfEYJG2CfzI,91312325
192.40054421768707,135.99917763157896,"[-181.55508422851562, 55.89743423461914, -4.587215423583984, 27.92885398864746, -9.336926460266113, 12.439292907714844, -5.312067031860352, 3.5267250537872314, -1.5714213848114014, -1.063527226448059, -2.5420236587524414, 0.8135007619857788, -1.0332677364349365]",2985.8429169050346,0.16812955779556887,https://www.youtube.com/watch?v=dzfgTCMl_M8,89979417
1110.9819501133786,107.666015625,"[-215.75730895996094, 78.9730453491211, 0.2603440284729004, 38.592994689941406, -6.084136486053467, 11.12130069732666, -8.411026000976562, -1.549568772315979, -3.966057300567627, -4.286482810974121, -5.079710483551025, -5.715619087219238, -2.8426568508148193]",2220.5616694904247,0.11300479664522059,https://www.youtube.com/watch?v=F437eCwurA0,88382034
191.42530612244897,89.10290948275862,"[-275.22174072265625, 55.11604309082031, -14.338254928588867, 28.469112396240234, -18.752744674682617, 1.3449523448944092, -4.723694324493408, -11.82117748260498, -3.533379316329956, -5.9276041984558105, -4.616776466369629, -1.6596312522888184, -5.690546989440918]",2779.2003589145243,0.16367984925261223,https://www.youtube.com/watch?v=JOKJhCK8JTE,87355816
197.09097505668933,117.45383522727273,"[-189.6271209716797, 78.35943603515625, -11.515212059020996, 20.398710250854492, -7.67884635925293, 7.414467811584473, -4.019678115844727, 2.0346362590789795, -2.7412376403808594, -3.130107879638672, -4.3311848640441895, 2.5769760608673096, -3.76005220413208]",2520.3755100118306,0.13708382715750775,https://www.youtube.com/watch?v=9F1UObhYxuI,85532461
10.866938775510205,151.99908088235293,"[-328.74127197265625, -0.7343124151229858, -13.62054443359375, 0.13736110925674438, -31.352140426635742, -10.532580375671387, -19.511011123657227, 1.1330348253250122, -7.883453845977783, 1.1245814561843872, 5.28987979888916, -3.0834157466888428, -3.1318938732147217]",3363.0038375483196,0.17232476012793177,https://www.youtube.com/watch?v=gw5IIteHpvg,84154713
199.22721088435375,184.5703125,"[-220.43006896972656, 78.88838958740234, -7.322696685791016, 21.592260360717773, -8.112738609313965, 11.61650276184082, -4.998962879180908, 6.919132232666016, -1.6909654140472412, -0.13596516847610474, 0.12527306377887726, -0.4204624891281128, -0.21693174540996552]",2252.0114302648476,0.12216347142269737,https://www.youtube.com/watch?v=_A2VpvVdlvI,83110002
203.4532426303855,103.359375,"[-227.89682006835938, 67.46410369873047, -14.909666061401367, 13.148050308227539, -14.086921691894531, -4.493732452392578, -14.96817684173584, -6.418511390686035, -9.303279876708984, -10.657190322875977, -7.35028600692749, -4.164740562438965, -5.4652485847473145]",2395.7293366580298,0.14378692343508126,https://www.youtube.com/watch?v=ozDX0kkf8hM,82675856
1819.237006802721,112.34714673913044,"[-180.8340301513672, 70.17266845703125, -0.977789044380188, 24.196313858032227, -4.215347766876221, 8.002488136291504, -1.7692887783050537, 1.2970622777938843, -3.3842148780822754, 0.44113072752952576, -3.366358757019043, 2.2543725967407227, -1.6954251527786255]",2459.0654152434313,0.11866746081656347,https://www.youtube.com/watch?v=0x-t9NP-Ixc,81081339
1602.2697505668934,117.45383522727273,"[-194.65281677246094, 76.50541687011719, -12.504600524902344, 21.39691925048828, -8.909650802612305, 7.323452472686768, -5.052048206329346, 1.5281063318252563, -2.856323719024658, -3.9666013717651367, -4.47015905380249, 2.2475392818450928, -3.8443751335144043]",2532.5530400030257,0.13411389046778252,https://www.youtube.com/watch?v=YK6aMTRCXTg,75835211
1848.2155102040817,123.046875,"[-181.2544403076172, 71.56481170654297, -22.096405029296875, 19.334407806396484, -17.716312408447266, 10.558073043823242, -9.061213493347168, 0.2117902934551239, -4.175286293029785, -7.219407558441162, -3.3897716999053955, 0.9036768674850464, -2.3358354568481445]",2602.137278418452,0.15946199871807276,https://www.youtube.com/watch?v=IIjv09RS0gg,73558900
2559.117641723356,112.34714673913044,"[-189.81509399414062, 76.52545928955078, -1.1629482507705688, 27.48014259338379, -1.7155194282531738, 7.486842632293701, -2.0806448459625244, 0.9362151622772217, -3.567965507507324, 2.463918924331665, -4.257241725921631, 2.3781847953796387, -0.92724609375]",2357.5527348081814,0.11289481998597137,https://www.youtube.com/watch?v=KkkaS8w8bMY,73250534
193.23646258503402,123.046875,"[-194.42352294921875, 52.06978225708008, -20.22378921508789, 25.6732120513916, -17.641803741455078, 11.07917308807373, -9.25784683227539, 0.5003357529640198, -2.128894805908203, -9.989691734313965, -2.206604480743408, -2.626075506210327, -0.8292977213859558]",2932.236832468832,0.17161819883175308,https://www.youtube.com/watch?v=rPBqB8i1qy8,67922427
192.40054421768707,117.45383522727273,"[-211.89111328125, 74.93604278564453, -21.071273803710938, 22.325090408325195, -4.824512958526611, 1.894461750984192, -6.393093585968018, 2.9188437461853027, -5.541807174682617, -2.422393560409546, -2.1821444034576416, -0.886942982673645, -1.7170723676681519]",2574.1589181637423,0.1462733029581076,https://www.youtube.com/watch?v=hmAAXEJpfbc,67491269
3801.896054421769,103.359375,"[-229.94021606445312, 86.9100341796875, 1.3980683088302612, 17.432891845703125, -3.167835235595703, 11.783223152160645, 1.400072455406189, -1.6010849475860596, -1.147416114807129, -0.5894899964332581, -5.21409797668457, 2.856632709503174, -1.3235474824905396]",2131.019083874619,0.11569015455688854,https://www.youtube.com/watch?v=LMp_63vRI48,66591194
207.40063492063493,112.34714673913044,"[-241.95651245117188, 82.36476135253906, -7.8039045333862305, 26.21773338317871, -9.003762245178223, -2.0124127864837646, -15.625370025634766, -4.318028450012207, -13.437796592712402, -7.254477024078369, -10.178926467895508, -6.690638065338135, -2.1987738609313965]",2283.593374181246,0.11690481085526316,https://www.youtube.com/watch?v=dpzgakw5rYs,65026334
83.73115646258503,129.19921875,"[-154.68167114257812, 64.57688903808594, -4.909536838531494, 18.521568298339844, -15.67960262298584, -0.28777092695236206, -8.174139976501465, 3.871694564819336, -3.993708372116089, -0.8048809766769409, -2.526474952697754, 1.4415466785430908, -5.515811443328857]",2749.600012681469,0.14266145782943113,https://www.youtube.com/watch?v=xXso_TSrL5c,63926721
201.17768707482992,123.046875,"[-175.5680389404297, 71.6657943725586, -22.17751121520996, 19.38401985168457, -17.814149856567383, 10.628600120544434, -9.095096588134766, 0.28811466693878174, -4.101170063018799, -7.070929050445557, -3.3025543689727783, 0.8623452186584473, -2.372403621673584]",2603.7153072797887,0.1597342948795472,https://www.youtube.com/watch?v=FX60cLB_9RA,61796230
2156.9944671201815,135.99917763157896,"[-169.37649536132812, 55.95365524291992, -4.5654296875, 28.001920700073242, -9.425810813903809, 12.41858959197998, -5.385510444641113, 3.5667130947113037, -1.5301023721694946, -1.0436348915100098, -2.545414686203003, 0.8374996781349182, -1.0323773622512817]",2986.5288635165207,0.16911235608552633,https://www.youtube.com/watch?v=BYGo9Bp9M5s,61705377
3593.9845804988663,117.45383522727273,"[-194.84164428710938, 76.4596176147461, -12.467972755432129, 21.435007095336914, -8.983512878417969, 7.355897903442383, -4.99323034286499, 1.4785535335540771, -2.879053831100464, -3.984983444213867, -4.462474822998047, 2.242419958114624, -3.8095929622650146]",2533.845703216176,0.13407383024138933,https://www.youtube.com/watch?v=aenoDgaFzPg,60540548
200.10956916099772,123.046875,"[-195.29151916503906, 58.09846115112305, -14.413904190063477, 17.135204315185547, -16.066530227661133, 15.57170295715332, -8.419187545776367, -1.2827457189559937, -1.3993209600448608, -6.961957931518555, -1.1383700370788574, -2.3759896755218506, -1.4603890180587769]",2892.7595451641087,0.1736249894180534,https://www.youtube.com/watch?v=1WkgU0ktXPE,60093585
217.98893424036282,69.83741554054055,"[-202.37718200683594, 67.05450439453125, -6.033400535583496, 27.46967887878418, -4.088037014007568, 14.252737998962402, -5.742598056793213, 1.191815972328186, 3.301333427429199, -1.2950972318649292, -5.048776149749756, -2.515132188796997, -4.736481666564941]",2735.403746790183,0.15638832115905574,https://www.youtube.com/watch?v=iS8DOjLXwnk,58703951
3515.501133786848,112.34714673913044,"[-183.5181884765625, 76.34192657470703, -1.0969337224960327, 27.436548233032227, -1.6358590126037598, 7.467313766479492, -2.0851590633392334, 0.9099221229553223, -3.564222574234009, 2.460108995437622, -4.29508638381958, 2.3401029109954834, -0.8764273524284363]",2357.6913987469657,0.11273703560371517,https://www.youtube.com/watch?v=BG-5_S8MltA,57349963
11.42421768707483,129.19921875,"[-74.7417984008789, 62.87971496582031, 10.517797470092773, 22.11249351501465, -14.365499496459961, -2.7148916721343994, -8.749996185302734, 5.567179203033447, -2.7234671115875244, 5.18477725982666, -0.8707497715950012, 2.3836257457733154, -6.562279224395752]",2958.470568456062,0.1268263501521298,https://www.youtube.com/watch?v=wJaeG1OPewU,56018982
198.25197278911565,129.19921875,"[-215.3280487060547, 65.61429595947266, -8.087660789489746, 16.369789123535156, -4.964846134185791, -0.3283628225326538, -7.687031269073486, 5.472334861755371, -9.79284954071045, -0.9569634795188904, -0.27795788645744324, -1.1457043886184692, -1.0375391244888306]",2821.302448935539,0.16406986956994968,https://www.youtube.com/watch?v=ZyYbP7mpqiU,55488898
193.00426303854874,135.99917763157896,"[-227.22093200683594, 66.22918701171875, -14.495530128479004, 16.04168128967285, -14.109375, 3.209014654159546, -8.83045482635498, 1.2243385314941406, -1.7404417991638184, -3.0720579624176025, -5.099279880523682, 0.004188655875623226, 0.6257826685905457]",2613.6499224428035,0.1462115119485294,https://www.youtube.com/watch?v=eSIj4PD8TF8,54927494
197.2302947845805,117.45383522727273,"[-227.8978271484375, 61.13572692871094, -18.899324417114258, 23.229360580444336, -16.984691619873047, 4.542858600616455, -8.756539344787598, -1.2728655338287354, -3.28428316116333, -7.597021102905273, -0.7529007792472839, 0.7127014994621277, -1.7553658485412598]",2738.222154677663,0.15699168107827013,https://www.youtube.com/watch?v=xJ6gG6DUjhI,54839883
1822.3484807256236,95.703125,"[-261.6495361328125, 91.58391571044922, 7.325549125671387, 22.53738784790039, -11.305241584777832, -0.19801948964595795, -7.545185089111328, -3.0546014308929443, -7.766833782196045, -0.9857702851295471, -3.804953098297119, 1.0292872190475464, -4.102023601531982]",2005.7778052975923,0.1054927483431695,https://www.youtube.com/watch?v=NOsjfdKprBg,53768912
203.7318820861678,99.38401442307692,"[-223.82110595703125, 72.75822448730469, -0.5236682295799255, 32.40138244628906, -5.190363883972168, 4.875170707702637, -1.6216249465942383, 1.3176686763763428, -4.3424391746521, -2.4131083488464355, -3.501213788986206, 2.163851499557495, -2.124443292617798]",2247.9730939604033,0.11987323583833204,https://www.youtube.com/watch?v=4GCCv9LOcW8,53448608
1136.4774603174603,86.1328125,"[-285.5165100097656, 70.84070587158203, -11.972496032714844, 16.691390991210938, -10.384310722351074, -8.24659538269043, -3.909201145172119, -11.455605506896973, -9.283915519714355, -8.955083847045898, -10.667198181152344, -2.9281373023986816, -4.836359977722168]",2247.099002839161,0.129220118094524,https://www.youtube.com/watch?v=7muxnzQZS28,52568461
4005.302857142857,117.45383522727273,"[-253.5022430419922, 76.84456634521484, 10.642744064331055, 29.792823791503906, -10.454638481140137, 7.900354862213135, -5.253140449523926, 1.138310194015503, -3.908388376235962, -4.870947360992432, -2.8859195709228516, -2.4652230739593506, -4.656206130981445]",2154.0283883492098,0.11229486140673374,https://www.youtube.com/watch?v=f5dXzxInMnI,52414937
2490.7580952380954,117.45383522727273,"[-185.63597106933594, 76.64404296875, -12.457639694213867, 21.558757781982422, -8.988704681396484, 7.334417343139648, -5.097617149353027, 1.5861396789550781, -2.906447172164917, -3.853086233139038, -4.458418846130371, 2.2981581687927246, -3.7987680435180664]",2529.527814725355,0.1341222048543924,https://www.youtube.com/watch?v=7DoAOrzViy4,52134424
3681.7560090702946,117.45383522727273,"[-226.62545776367188, 61.490108489990234, -2.5522372722625732, 24.328672409057617, -2.1549367904663086, 3.8471169471740723, -2.517016887664795, 2.188520908355713, -3.7258403301239014, 0.9302961230278015, 0.0838516503572464, -0.15010219812393188, 0.652022123336792]",2666.530005420965,0.15127365065063855,https://www.youtube.com/watch?v=dLfOwyYB3EE,51646034
3102.4645804988663,86.1328125,"[-209.31414794921875, 70.2164077758789, -15.190195083618164, 26.39409637451172, -15.676558494567871, 6.2108073234558105, -2.982790470123291, -5.590221881866455, 2.3156299591064453, -10.118783950805664, -0.7734865546226501, -1.7307076454162598, -2.637981653213501]",2662.437157099046,0.15443425134239552,https://www.youtube.com/watch?v=ia6ng0-rZkc,50503224
18.668843537414965,151.99908088235293,"[-126.9991455078125, 45.7752799987793, 6.68944787979126, 47.98530578613281, 1.8061552047729492, 7.251533508300781, -1.9020147323608398, 4.627662658691406, -2.321932554244995, 6.550801753997803, -0.11393307149410248, -1.0941171646118164, 4.431002616882324]",3075.5963210332434,0.15486946816770186,https://www.youtube.com/watch?v=NvN20UYOAGE,49585221
192.81850340136054,107.666015625,"[-206.73069763183594, 64.99896240234375, -4.409912109375, 21.90978240966797, -1.0374234914779663, 10.937856674194336, -2.6624176502227783, 5.373187065124512, -0.9432448744773865, 0.3055839538574219, -0.4962921142578125, 3.0645599365234375, 1.2110841274261475]",2761.6178883047673,0.15579611007643188,https://www.youtube.com/watch?v=Z8CfLC8dX0Y,48818058
223.37596371882086,129.19921875,"[-305.6396484375, 66.9913558959961, -9.00651741027832, 12.296734809875488, -11.75613021850586, -0.4024043083190918, -8.675622940063477, -5.345228672027588, -4.76812744140625, -8.56470775604248, -4.883862495422363, -4.253020286560059, -1.9175909757614136]",2538.7182259268307,0.14190428175793343,https://www.youtube.com/watch?v=FCnKRw4ocxM,44972385
7243.186213151927,117.45383522727273,"[-203.82867431640625, 69.92044830322266, -5.761214256286621, 23.430274963378906, -3.641451835632324, 3.7617037296295166, -3.7409236431121826, 0.2285449206829071, -5.653439521789551, -3.994306802749634, -8.225536346435547, -4.0189409255981445, -7.348149299621582]",2642.3956647198806,0.1589338462050116,https://www.youtube.com/watch?v=egd694BZavU,44448453
206.0538775510204,103.359375,"[-224.15243530273438, 85.35404205322266, -2.2649364471435547, 21.492238998413086, -2.478426456451416, 9.18281364440918, -1.692975640296936, 5.841087341308594, -2.187995672225952, -1.0664424896240234, -3.0704660415649414, -0.49365484714508057, -1.158851981163025]",2290.0497867938257,0.12968213344136997,https://www.youtube.com/watch?v=PXXs25wMTuY,43812883
195.60489795918366,99.38401442307692,"[-190.89451599121094, 55.436363220214844, -11.618497848510742, 26.03036117553711, -10.733491897583008, 11.181622505187988, -5.930382251739502, 2.260784387588501, -0.0706753060221672, -3.7672274112701416, -1.9866636991500854, -0.9624540209770203, -1.794611930847168]",2859.2383715505403,0.15961940517366485,https://www.youtube.com/watch?v=11DjfV0A3Zc,43745281
1299.4815419501133,117.45383522727273,"[-242.17930603027344, 77.41228485107422, 10.628766059875488, 30.151588439941406, -10.795123100280762, 7.9749436378479, -5.525844097137451, 1.3352797031402588, -3.877152681350708, -4.8483357429504395, -2.9438281059265137, -2.4444620609283447, -4.721513271331787]",2155.7525078271287,0.1125131140552438,https://www.youtube.com/watch?v=N9kkVErQT7Q,43082810
194.25814058956917,123.046875,"[-249.82940673828125, 52.945552825927734, -18.141313552856445, 16.022430419921875, -17.017053604125977, 5.299257278442383, -6.650522232055664, -5.09784460067749, -1.1521351337432861, -5.011445999145508, -0.6778542995452881, -1.4268569946289062, -4.597886085510254]",2917.9815238480687,0.1752772847934404,https://www.youtube.com/watch?v=cVtpqTXe8Vs,42364639
199.83092970521542,117.45383522727273,"[-217.7427215576172, 70.92292022705078, -16.87592315673828, 21.113773345947266, -12.867051124572754, 3.854738235473633, -6.9114837646484375, -2.704160451889038, -2.3747379779815674, -8.51838493347168, -6.241915702819824, -4.711023330688477, -7.899415493011475]",2552.174338093222,0.1482213259481424,https://www.youtube.com/watch?v=Cme72Duwdow,41042594
203.87120181405896,112.34714673913044,"[-215.03997802734375, 62.15945053100586, -18.467893600463867, 20.62187385559082, -19.46836280822754, -0.3790590167045593, -12.89690113067627, -10.272286415100098, -8.807644844055176, -13.644815444946289, -12.801546096801758, -4.1902594566345215, -5.727468967437744]",2633.9196359083817,0.1503139058871904,https://www.youtube.com/watch?v=qIT53hUjIdE,41012063
215.38829931972788,117.45383522727273,"[-214.88409423828125, 76.03811645507812, -1.6594784259796143, 28.2623348236084, 8.81645679473877, 12.633082389831543, 0.45172441005706787, 8.039173126220703, -0.7412886023521423, 3.005627393722534, -1.8858616352081299, 0.9579017162322998, 2.6602423191070557]",2393.636612569023,0.11956900487374227,https://www.youtube.com/watch?v=2pWQROjpVx4,40944897
205.8681179138322,123.046875,"[-219.34791564941406, 68.3293228149414, -11.639158248901367, 13.627799987792969, -9.13658618927002, 1.3398799896240234, -12.655207633972168, 2.926091432571411, -11.119220733642578, -2.898655891418457, 0.7891134023666382, -3.705350160598755, -1.1297457218170166]",2664.290110119977,0.14191675333784828,https://www.youtube.com/watch?v=53GksFg4vkg,39128680
3294.586485260771,129.19921875,"[-148.93368530273438, 64.51017761230469, -4.9756669998168945, 18.471298217773438, -15.81922435760498, -0.24758504331111908, -8.234395980834961, 3.7808592319488525, -4.085894584655762, -0.6943302750587463, -2.575226306915283, 1.3417308330535889, -5.527106285095215]",2750.5358534025404,0.14211497587316177,https://www.youtube.com/watch?v=dUAyuoZeohE,39125173
2977.401904761905,117.45383522727273,"[-224.34547424316406, 61.711734771728516, -2.669142723083496, 24.3306941986084, -2.0823814868927, 3.836864471435547, -2.5646588802337646, 2.2503809928894043, -3.731503963470459, 0.9379881024360657, 0.09045889973640442, -0.1407940536737442, 0.674149751663208]",2657.44263288122,0.15110074920181887,https://www.youtube.com/watch?v=oVmyQL1kT3g,37820053
203.2210430839002,129.19921875,"[-186.21044921875, 75.80171203613281, -7.839211940765381, 23.13256072998047, -5.547425270080566, 4.918087005615234, -7.58095645904541, 4.781567096710205, -3.4954354763031006, -1.147638201713562, -0.9904064536094666, -1.2223280668258667, -1.1899563074111938]",2579.839099358171,0.14835605680388933,https://www.youtube.com/watch?v=p5mqXskJFqE,37539044
205.63591836734693,95.703125,"[-199.74249267578125, 77.16582489013672, -14.829806327819824, 33.3553466796875, -4.704636096954346, 7.627705097198486, -9.55521011352539, -0.012716853991150856, -4.397146701812744, -6.320190906524658, -3.4141316413879395, -1.912164568901062, -0.5364328622817993]",2288.6346110436593,0.12999392293924147,https://www.youtube.com/watch?v=stpkm0T8uZM,36033957
194.67609977324264,117.45383522727273,"[-229.02505493164062, 78.03719329833984, 10.475857734680176, 30.48845672607422, -11.081871032714844, 8.138952255249023, -5.783809185028076, 1.457641363143921, -3.9293761253356934, -4.827300548553467, -2.9333009719848633, -2.3695383071899414, -4.777312755584717]",2153.417265496553,0.11308170472136223,https://www.youtube.com/watch?v=820IfmAdsQA,35846597
4605.770884353741,135.99917763157896,"[-258.2687072753906, 78.94156646728516, -10.585824966430664, 13.438985824584961, -8.256747245788574, -3.097656011581421, -13.557384490966797, -0.42421114444732666, -11.268877029418945, -6.030786514282227, -5.54371452331543, -7.4539103507995605, -5.815616607666016]",2225.6073540072766,0.1200818513569079,https://www.youtube.com/watch?v=0Jf7zq7T7QU,35400431
